date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2017-02-10,4.0,4.0,4.0,4.0,16.0,0.04,1.01,3.984,3.965,3.974,14.86,58.16,91.31
2017-02-09,3.94,3.96,3.96,3.94,47.3,0.01,0.25,3.976,3.976,3.976,26.32,59.56,94.13
2017-02-08,3.95,3.95,3.95,3.95,5.0,-0.03,-0.75,3.984,3.984,3.98,17.26,75.93,92.36
2017-02-07,3.92,3.98,3.98,3.92,5.0,-0.05,-1.24,3.974,3.972,3.985,18.06,86.13,98.96
2017-02-06,4.03,4.03,4.03,4.03,1.0,0.07,1.77,3.964,3.958,3.998,59.06,138.93,103.81
2017-02-03,3.96,3.96,3.96,3.85,73.3,0.06,1.54,3.946,3.936,4.009,101.46,155.43,105.01
2017-02-02,4.0,4.0,4.0,4.0,2.0,0.1,2.56,3.976,3.94,4.023,92.8,148.7,120.45
2017-01-26,4.09,4.09,3.9,3.9,9.0,-0.03,-0.76,3.984,3.945,4.035,134.6,158.6,120.6
2017-01-25,3.89,3.94,3.93,3.89,210.0,-0.01,-0.25,3.97,3.958,4.055,154.2,157.9,123.97
2017-01-24,3.94,3.94,3.94,3.7,213.0,-0.17,-4.14,3.952,3.972,4.075,218.8,140.91,118.97
2017-01-23,3.87,4.16,4.11,3.87,30.0,0.07,1.73,3.926,3.983,4.096,209.4,124.46,108.77
2017-01-20,3.9,4.17,4.04,3.9,211.0,0.21,5.48,3.904,3.975,4.106,204.6,128.7,107.97
2017-01-19,3.83,3.83,3.83,3.83,107.0,-0.01,-0.26,3.906,3.976,4.12,182.6,108.8,99.42
2017-01-17,3.84,3.84,3.84,3.63,533.0,0.03,0.79,3.946,3.998,4.146,161.6,111.8,96.83
2017-01-16,4.0,4.0,3.81,3.8,166.0,-0.19,-4.75,3.992,4.038,4.168,63.01,68.7,82.24
2017-01-13,3.95,4.0,4.0,3.95,6.0,-0.05,-1.24,4.04,4.082,4.193,39.52,54.6,81.73
2017-01-04,4.0,4.05,4.05,4.0,101.0,0.02,0.5,4.046,4.105,4.21,52.79,92.2,81.78
2016-12-26,4.03,4.03,4.03,4.03,2.0,-0.04,-0.98,4.046,4.125,4.224,34.99,82.6,77.59
2016-12-22,4.0,4.07,4.07,4.0,40.06,0.02,0.49,4.05,4.151,4.239,61.99,90.05,77.69
2016-12-15,4.01,4.05,4.05,4.01,48.54,0.02,0.5,4.084,4.177,4.252,74.38,97.04,75.79
2016-12-14,4.05,4.05,4.03,4.02,72.36,-0.02,-0.49,4.124,4.209,4.267,69.67,93.09,89.3
2016-12-13,4.02,4.05,4.05,4.02,12.0,0.0,0.0,4.164,4.236,4.282,131.6,87.25,86.28
2016-12-12,4.18,4.18,4.05,4.05,137.0,-0.19,-4.48,4.204,4.264,4.295,130.2,90.05,109.03
2016-12-09,4.2,4.24,4.24,4.2,102.0,-0.01,-0.23,4.252,4.293,4.306,118.11,81.87,102.43
2016-12-08,4.24,4.25,4.25,4.24,25.0,0.02,0.47,4.27,4.298,4.309,119.71,95.79,99.08
2016-12-07,4.24,4.27,4.23,4.23,382.0,-0.02,-0.47,4.294,4.303,4.309,116.51,108.87,110.33
2016-12-06,4.25,4.25,4.25,4.25,5.0,-0.04,-0.93,4.308,4.314,4.31,42.91,71.37,93.78
2016-12-05,4.29,4.29,4.29,4.26,76.53,-0.04,-0.92,4.324,4.322,4.311,49.91,72.58,107.63
2016-12-02,4.32,4.33,4.33,4.26,110.0,-0.04,-0.92,4.334,4.326,4.309,45.63,65.33,120.6
2016-12-01,4.32,4.37,4.37,4.32,9.0,0.07,1.63,4.326,4.326,4.307,71.86,54.53,118.27
2016-11-30,4.3,4.3,4.3,4.3,14.0,-0.03,-0.69,4.312,4.324,4.303,101.23,85.51,128.15
2016-11-29,4.3,4.33,4.33,4.3,40.0,-0.01,-0.23,4.32,4.328,4.303,99.83,85.31,140.65
2016-11-28,4.3,4.34,4.34,4.3,55.16,0.05,1.17,4.32,4.325,4.303,95.26,128.0,140.4
2016-11-25,4.26,4.29,4.29,4.26,241.16,-0.01,-0.23,4.318,4.319,4.302,85.02,122.98,143.84
2016-11-24,4.28,4.3,4.3,4.28,155.84,-0.04,-0.92,4.326,4.319,4.303,37.19,102.37,152.23
2016-11-23,4.28,4.34,4.34,4.28,7.0,0.01,0.23,4.336,4.314,4.304,69.78,111.78,150.44
2016-11-22,4.27,4.33,4.33,4.27,17.12,0.0,0.0,4.336,4.305,4.302,70.78,116.18,150.24
2016-11-18,4.33,4.33,4.33,4.33,4.0,0.0,0.0,4.33,4.299,4.302,160.74,142.67,152.43
2016-11-17,4.33,4.33,4.33,4.33,2.0,-0.02,-0.46,4.32,4.291,4.301,160.94,175.87,156.73
2016-11-16,4.33,4.35,4.35,4.29,318.79,0.01,0.23,4.312,4.287,4.299,167.54,182.02,162.68
2016-11-15,4.33,4.35,4.34,4.33,12.0,0.04,0.93,4.292,4.282,4.297,153.78,170.79,152.09
2016-11-14,4.3,4.32,4.3,4.3,466.92,0.02,0.47,4.274,4.278,4.294,161.58,195.99,152.44
2016-11-11,4.23,4.3,4.28,4.23,5.0,-0.01,-0.23,4.268,4.28,4.298,124.6,152.8,130.1
2016-11-10,4.29,4.29,4.29,4.29,35.0,0.04,0.94,4.262,4.286,4.3,190.8,164.7,132.2
2016-11-09,4.25,4.25,4.25,4.25,250.0,0.0,0.0,4.262,4.287,4.3,196.5,202.1,132.27
2016-11-08,4.29,4.29,4.25,4.25,51.0,-0.02,-0.47,4.272,4.294,4.303,187.79,189.1,125.97
2016-11-07,4.2,4.28,4.27,4.2,282.0,0.02,0.47,4.282,4.3,4.303,230.39,184.3,126.67
2016-11-04,4.29,4.29,4.25,4.23,336.0,-0.04,-0.93,4.292,4.306,4.3,180.99,162.2,113.67
2016-11-03,4.23,4.29,4.29,4.23,63.48,-0.01,-0.23,4.309,4.31,4.299,138.59,137.6,99.22
2016-11-02,4.25,4.3,4.3,4.2,206.48,0.01,0.23,4.311,4.31,4.294,207.7,143.35,97.07
2016-10-28,4.251,4.301,4.301,4.25,264.0,-0.019,-0.44,4.317,4.312,4.294,190.4,133.4,88.6
2016-10-27,4.321,4.321,4.32,4.318,35.0,-0.016,-0.37,4.318,4.311,4.292,138.2,108.9,80.17
2016-10-26,4.299,4.338,4.336,4.262,124.0,0.037,0.86,4.32,4.316,4.29,143.4,107.4,85.8
2016-10-25,4.323,4.324,4.299,4.285,409.0,-0.028,-0.65,4.311,4.314,4.286,136.6,99.7,79.85
2016-10-24,4.261,4.327,4.327,4.205,120.0,0.021,0.49,4.309,4.314,4.283,79.0,62.45,61.05
2016-10-21,4.306,4.306,4.306,4.306,3.0,-0.024,-0.55,4.306,4.311,4.28,76.4,62.85,56.8
2016-10-20,4.291,4.439,4.33,4.253,61.0,0.038,0.89,4.304,4.306,4.276,79.6,69.05,58.8
2016-10-19,4.35,4.35,4.292,4.292,90.0,0.002,0.05,4.313,4.294,4.271,71.4,65.15,56.25
2016-10-18,4.269,4.29,4.29,4.269,121.0,-0.024,-0.56,4.316,4.288,4.269,62.8,60.85,69.75
2016-10-17,4.3,4.314,4.314,4.253,107.0,0.021,0.49,4.318,4.278,4.274,45.9,50.8,70.18
2016-10-14,4.302,4.302,4.293,4.293,19.0,-0.083,-1.9,4.315,4.276,4.277,49.3,43.8,66.33
2016-10-13,4.267,4.376,4.376,4.267,20.0,0.068,1.58,4.308,4.273,4.28,58.5,51.45,67.08
2016-10-12,4.304,4.308,4.308,4.251,47.0,0.009,0.21,4.275,4.263,4.278,58.9,64.2,66.53
2016-10-11,4.251,4.299,4.299,4.251,36.48,0.0,0.0,4.259,4.258,4.279,58.9,60.0,65.98
2016-10-10,4.25,4.3,4.299,4.25,124.0,0.039,0.92,4.238,4.253,4.286,55.7,59.65,64.21
2016-09-30,4.296,4.34,4.26,4.26,65.0,0.051,1.21,4.238,4.25,4.286,38.3,50.75,61.46
2016-09-29,4.209,4.209,4.209,4.209,22.0,-0.021,-0.5,4.238,4.246,4.291,44.4,48.55,59.81
2016-09-28,4.186,4.234,4.23,4.186,47.03,0.04,0.95,4.251,4.247,4.299,69.5,47.35,60.56
2016-09-27,4.187,4.19,4.19,4.187,20.48,-0.11,-2.56,4.257,4.249,4.311,61.09,78.65,71.0
2016-09-26,4.261,4.327,4.3,4.201,37.0,0.04,0.94,4.269,4.27,4.319,63.6,89.56,72.78
2016-09-23,4.26,4.26,4.26,4.259,95.48,-0.013,-0.3,4.262,4.278,4.319,63.2,88.86,73.74
2016-09-22,4.219,4.328,4.273,4.219,147.51,0.013,0.3,4.255,4.287,4.328,52.7,82.71,74.91
2016-09-21,4.26,4.261,4.26,4.26,5.0,0.009,0.21,4.244,4.294,4.335,25.2,68.86,70.29
2016-09-20,4.251,4.251,4.251,4.25,33.0,-0.014,-0.33,4.242,4.3,4.342,96.2,71.96,78.44
2016-09-19,4.221,4.27,4.265,4.221,35.0,0.04,0.95,4.272,4.318,4.351,115.52,68.76,77.59
2016-09-14,4.224,4.225,4.225,4.224,43.0,0.005,0.12,4.293,4.322,4.358,114.52,72.16,83.08
2016-09-13,4.21,4.22,4.22,4.21,10.0,-0.03,-0.71,4.32,4.336,4.365,112.72,71.06,95.43
2016-09-12,4.265,4.35,4.25,4.245,360.0,-0.15,-3.41,4.343,4.35,4.367,112.52,73.76,99.48
